ItemID,Sentiment,SentimentText,clean_text,sentiment
573057,1,And the Cubs are winning right now! ,and the cubs are winning right now,neutral
526816,1,ADD ME ON MYSPACE!!!  myspace.com/LookThunder,add me on myspace myspacecomlookthunder,neutral
694308,0,Drowning my eye with visine before I wax this dudes back ,drowning my eye with visine before i wax this dudes back,negative
296986,1,@margecuadera Apply some eye ointment. ,apply some eye ointment,neutral
117008,0,@Bucketworks Nooooooooooo! ,nooooooooooo,negative
474063,1,@samliu We're still waiting for your final video - you can't have a burrito yet! ,were still waiting for your final video you cant have a burrito yet,neutral
651880,0,everyone has left me  ,everyone has left me,negative
712617,1,"Great night tonight... @dividethesea was rocking... great time with @beckywilder, @thumperlyles, @stephenwatson, @jaredsnead, and Kaleb ",great night tonight was rocking great time with and kaleb,neutral
973111,0,Last night in FL  watching the game then bed.. Up at 430 uuugh,last night in fl watching the game then bed up at uuugh,negative
176377,0,@GonzalezJen me too!  but I don't have a pass anymore:/,me too but i dont have a pass anymore,negative
910253,0,I want a new phooone. ,i want a new phooone,negative
164734,0,@FuchsiaStiletto I'm up too and very very bored. I can't sleep  say something rude like you usually do.,im up too and very very bored i cant sleep say something rude like you usually do,negative
273405,0,@langfordperry did you watch the canucks game? last cdn team gone ,did you watch the canucks game last cdn team gone,negative
245904,0,@KDotgotuwatchN yea I'm still heree  unfortunately,yea im still heree unfortunately,negative
497835,0,@StAyCeE_LeE i remember ,i remember,negative
727250,0,@ddlovato ahhhhhhhhhhhhhh i wanna vote u!! but i can't register   is very disappointing..,ahhhhhhhhhhhhhh i wanna vote u but i cant register is very disappointing,negative
211204,1,"@james__buckley best of luck with the rehearals. You going stanislavski, meisener.. Or the blag it technique?  and Who's directing? X",best of luck with the rehearals you going stanislavski meisener or the blag it technique and whos directing x,neutral
255718,0,@ittybittieee we're all wondering how you lost it! It's the partying-phone curse!!! I dont want to be next!!! I just got a new phone!! ,were all wondering how you lost it its the partyingphone curse i dont want to be next i just got a new phone,negative
376369,1,@pickleberries I want to go to Murano &amp; look for glass beads! I also can't wait to visit Burano. It looks beautiful! ,i want to go to murano amp look for glass beads i also cant wait to visit burano it looks beautiful,neutral
943266,0,jonathantyler is scaring me &quot;see you next semester&quot;  i don't want to see you next semester!!!,jonathantyler is scaring me quotsee you next semesterquot i dont want to see you next semester,negative
851035,0,"i nearly died during swimming training, it was soooo tiring ",i nearly died during swimming training it was soooo tiring,negative
92849,0,@chrissie_ no obsessors  my interests must be so boring &gt;:|,no obsessors my interests must be so boring gt,negative
754326,1,@Dragatomi morning  how was ur trip to SF? ,morning how was ur trip to sf,neutral
549258,0,@warped09 what am I gonna do!? ATL and WTK are at the same time!!! ,what am i gonna do atl and wtk are at the same time,negative
271486,1,@jessicastrust did the toothfairly leave a note? she needs to leave a little note and pop some glitter into the envelope! ,did the toothfairly leave a note she needs to leave a little note and pop some glitter into the envelope,neutral
349209,1,@markhoppus so cute speaking portuguese!  really want blink in brazil.,so cute speaking portuguese really want blink in brazil,neutral
933494,0,I'm in the shits for exams next week. I need to learn my german oral so bad... need to revise for chemistry so bad... ,im in the shits for exams next week i need to learn my german oral so bad need to revise for chemistry so bad,negative
105900,0,@DanielleBottone i had 2 leave work early coz i was in 2 much pain ,i had leave work early coz i was in much pain,negative
607909,0,@Asylum69 haha same. you doing this from your fone or sumn ? i wish my fone could do it  lol,haha same you doing this from your fone or sumn i wish my fone could do it lol,negative
367068,0,@PaulaBrett Hey You! Made it home ok ?  I've got bronchitis  Let me know how u want to do the signup thingy on your mod...,hey you made it home ok ive got bronchitis let me know how u want to do the signup thingy on your mod,negative
554006,0,"@WillyDean Nah the Dre one, I'm all for self promotion through Twitter. The new album is clearly gonna suck big ones ",nah the dre one im all for self promotion through twitter the new album is clearly gonna suck big ones,negative
11352,0,#saveontd i'd give up sex if it means our wiki could stay ,id give up sex if it means our wiki could stay,negative
13765,1,"... rubber got broken , it was like bang and it was broken, luckily triin's dad came and pick us up .  it was great day .",rubber got broken it was like bang and it was broken luckily triins dad came and pick us up it was great day,neutral
187560,1,@heyheybeth dis Dick. ,dis dick,neutral
898829,1,I should get a metal for making it to work this morning... ,i should get a metal for making it to work this morning,neutral
848430,1,I made #8 on the planet. ,i made on the planet,neutral
552012,1,"800 words, and screen shots in under 30min, that has to be a new record for me. Moving Image assignment done, just to finish radio ",words and screen shots in under min that has to be a new record for me moving image assignment done just to finish radio,neutral
262300,0,@kirstyrawrr not really  it keept raining in Sydney and my hair got wet and it get so annoying Lol. How bout you?,not really it keept raining in sydney and my hair got wet and it get so annoying lol how bout you,negative
795032,1,"HAHAHA TONIGHT WAS FUN. kennedy&amp;Cody&amp;Kane&amp;James, So many laughs ",hahaha tonight was fun kennedyampcodyampkaneampjames so many laughs,neutral
459266,0,"@TizzySizzleberg Awww. U no feel good, baby? ",awww u no feel good baby,negative
941867,1,is going to &quot;the school dance&quot; with Phoebe  Oh! My! God!,is going to quotthe school dancequot with phoebe oh my god,neutral
560764,0,"AW I wish i was layin down with  my him  , bitch.  I MISS YOU Crack -",aw i wish i was layin down with my him bitch i miss you crack,negative
1045989,1,"MIGHT be going to cali with Kristin, lindsey, rachel, patty and julie in july!!!! ",might be going to cali with kristin lindsey rachel patty and julie in july,neutral
621585,1,Back home-- kids are sleeping  my husband is thrilled the @Lakers won!,back home kids are sleeping my husband is thrilled the won,neutral
514115,0,1st day in the house since a long long vacation and it turned out so booring... i miss the pool ,st day in the house since a long long vacation and it turned out so booring i miss the pool,negative
499462,1,"@stolee It's been that way for a while. Even last time you posted about it, it was already working this way. I just didn't say anything. ",its been that way for a while even last time you posted about it it was already working this way i just didnt say anything,neutral
460379,1,@richprettygirl thanks!  the music + words have been my baby for the last 6 months.  My current big project ,thanks the music words have been my baby for the last months my current big project,neutral
402756,0,@ruckercb whatcha up to today? i should totz sneak out tonight and have fun with you because otherwise ain't nothin' gonna happen today ,whatcha up to today i should totz sneak out tonight and have fun with you because otherwise aint nothin gonna happen today,negative
556079,0,"@_Charly How is that a question? I do too though, WE MISS YOU JEN! ",how is that a question i do too though we miss you jen,negative
164665,1,@fSTACK_ http://bit.ly/BoJ2q  lol  its about twitter,lol its about twitter,neutral
187873,0,"@EmpathicAmanda why cant i get pregnant  also so much negativity, feel it, cant get positive, dont no wether itsm the tarot cards i got",why cant i get pregnant also so much negativity feel it cant get positive dont no wether itsm the tarot cards i got,negative
810363,0,"I had a wonderful weekend honey, long distance relationships suck. Miss you so already.... checking my flights for friday.. ",i had a wonderful weekend honey long distance relationships suck miss you so already checking my flights for friday,negative
757429,0,going to a birthday party for a 3 yr old today that used to be in my class @ daycare.Wish the rain would stop ,going to a birthday party for a yr old today that used to be in my class daycarewish the rain would stop,negative
152346,0,"@Dbirdy I am  Well, am I at least doing  good job of it?  LOL",i am well am i at least doing good job of it lol,negative
684694,1,"Getting ready to travel to Las Vegas for #railsconf, 2 days in advance w/ @fuzzycapricorn to check out the sights, fly into Grand Canyon. ",getting ready to travel to las vegas for days in advance w to check out the sights fly into grand canyon,neutral
944175,0,just about to go to a meeting ,just about to go to a meeting,negative
994842,1,Just got home  pretty tired. so...off to bed!,just got home pretty tired sooff to bed,neutral
1886,1, everythings so fucking chilled atm  loving life right this minute. ooo dj am and trvs ayeeeeeeee i think sooo  FIX YOUR FACE 14 FTW.,everythings so fucking chilled atm loving life right this minute ooo dj am and trvs ayeeeeeeee i think sooo fix your face ftw,neutral
17075,1,....leave the bourbon on the shelf. ,leave the bourbon on the shelf,neutral
832132,1,"@HIstapleface hahahaha, oh yes, and then get a GIANT projector and like watch movies out the front with tents and everyone can be jealous ",hahahaha oh yes and then get a giant projector and like watch movies out the front with tents and everyone can be jealous,neutral
629605,1,chillin with callie.... ,chillin with callie,neutral
34885,0,"@alaksir Of course, if you wish that . Still wasn't able to post that pic  How are you today? I'm BUSY!! LOL!",of course if you wish that still wasnt able to post that pic how are you today im busy lol,negative
893573,0,I'm siiick  Well at least no school today xD,im siiick well at least no school today xd,negative
103801,1,@daninespencer LOL! my mom is also white and she also has a big butt  although i think my butt's better shaped than Beyo's and JLo's ;),lol my mom is also white and she also has a big butt although i think my butts better shaped than beyos and jlos,neutral
128034,1,@dmje so which do you recommend I follow ,so which do you recommend i follow,neutral
87029,1,@CharityMyLove missed you at UrbanNetwork Be Seen Be Heard on sat--would have loved your input on my writing but i understand traffic ,missed you at urbannetwork be seen be heard on satwould have loved your input on my writing but i understand traffic,neutral
67802,0,@BrowncoatJay Wait really? ,wait really,negative
871633,1,@jedmarc  It went well ty! Will be brought before the Board in 2 wks. The gal I presented to was impressed. Keeping fingers crossed.  ,it went well ty will be brought before the board in wks the gal i presented to was impressed keeping fingers crossed,neutral
779523,1,Graduating tomorrow night ,graduating tomorrow night,neutral
16259,1,/stores/near/:postal_code is coming soon ,storesnearpostalcode is coming soon,neutral
1038427,0,man that was a try ,man that was a try,negative
76297,1,@Burre83 @maydbs nevermind! it's #euval #piratpartiet ...but maybe we can ask @PeterRosdahl to start a channel on svpt.nu ? ,nevermind its but maybe we can ask to start a channel on svptnu,neutral
406432,1,@rutitoottoots Ah well as I only have 28 it's not such a problem with me. I do appreciate the personal touch though   x,ah well as i only have its not such a problem with me i do appreciate the personal touch though x,neutral
31781,1,@alexisstar22 ohhh lol well you always on anyway  aha. you coming on in ict?x,ohhh lol well you always on anyway aha you coming on in ictx,neutral
385512,1,@MrsSmith007 I would imagine putting lotion on you for a tan would be more prudent than willing a tan onto your body. ,i would imagine putting lotion on you for a tan would be more prudent than willing a tan onto your body,neutral
383514,0,@psychobunny Yeah  just hope that he'll be ok. Keep me posted babe I'm away at the weekend but I can email you my mob if it helps,yeah just hope that hell be ok keep me posted babe im away at the weekend but i can email you my mob if it helps,negative
379842,1,@PookieB You have a great day too Pookie ,you have a great day too pookie,neutral
134653,1,"@dougiemcfly oh that's good ^^  the place I most like to go is the Hoppi Hari, its so beautiful there! And you be funny a looot ",oh thats good the place i most like to go is the hoppi hari its so beautiful there and you be funny a looot,neutral
66754,0,@bluntmag I just saw your Lyn-Z poster... I really love it but I live in the States and nowhere imports your mag here ,i just saw your lynz poster i really love it but i live in the states and nowhere imports your mag here,negative
856783,0,"I dont feel very well today  The sun is shining and the sky is blue, I wanna be outside not inside with a cold!",i dont feel very well today the sun is shining and the sky is blue i wanna be outside not inside with a cold,negative
302362,1,@karolltatis yes i understand but tonight u would owe relax u ,yes i understand but tonight u would owe relax u,neutral
77451,1,@catholicseeking You're welcome! And thank you for joining in. ,youre welcome and thank you for joining in,neutral
848295,0,I miss the Jonas and Demi       #JBargentina     #DemiLovatoargerntina,i miss the jonas and demi,negative
114708,0,@brit_8559 por que triste?? ,por que triste,negative
938202,0,Jealous of people posting pictures of the ocean.  There are no oceans in New Britain.  ,jealous of people posting pictures of the ocean there are no oceans in new britain,negative
1010151,0,My attention to minute details freaks ME out sometimes. ,my attention to minute details freaks me out sometimes,negative
391480,0,@MzKikiJ Aww...now i'm sad!!! We didn't go b/c the weather channel said it was gonna rain the entire weekend. ,awwnow im sad we didnt go bc the weather channel said it was gonna rain the entire weekend,negative
628724,0,"Checked out one of the new iPod Nanos. The touch wheel thingy was extremely buggy and unresponsive, and the screen looked bad. ",checked out one of the new ipod nanos the touch wheel thingy was extremely buggy and unresponsive and the screen looked bad,negative
583579,0,Aside: I can't believe this book is using COMIC FUCKING SANS. I'm pretty sure I expressly warned them against it.    Not my fault!,aside i cant believe this book is using comic fucking sans im pretty sure i expressly warned them against it not my fault,negative
792508,0,"@fauxjoy Ooh no  I knew you were looking for shoes, but Lame  What were you looking at?",ooh no i knew you were looking for shoes but lame what were you looking at,negative
17367,1,@ all= thank you for following me ,all thank you for following me,neutral
345332,1,@LuckyLobos woo hoo.  somebody got that reference.    I loved that show,woo hoo somebody got that reference i loved that show,neutral
846389,1,I love rainy days when I can stay inside ,i love rainy days when i can stay inside,neutral
493613,1,@SongzYuuup Lovin the new song Trey!! Keep up the talent ,lovin the new song trey keep up the talent,neutral
926261,0,In 2 hours 45 minutes my wisdom teeth are getting removed ,in hours minutes my wisdom teeth are getting removed,negative
983711,0,is upset and sad ,is upset and sad,negative
337215,1,"@MzJill Oh Yay! Kkay, thanks! ",oh yay kkay thanks,neutral
214850,1,"@jawar Ah. then... (((((bigSoulCuddles))))) to you, my Friend! ",ah then bigsoulcuddles to you my friend,neutral
141126,0,@edsaint Quorn rocks my world... wish it were vegan ,quorn rocks my world wish it were vegan,negative
725773,1,haha NEW WORD!!! &quot;shick&quot; {pronunced - sh- i- k} ,haha new word quotshickquot pronunced sh i k,neutral
468904,1,"@taytaystar when you come to me for plastic surgery, I hope you don't get in a car accident 6 days later ",when you come to me for plastic surgery i hope you dont get in a car accident days later,neutral
880705,0,im full. really full. fuck!!! I totally broke my detox ,im full really full fuck i totally broke my detox,negative
450788,0,@RaulDore oddly people do ask me that a LOT  hehe,oddly people do ask me that a lot hehe,negative
187322,1,@Holdfire Was at your gig in scotland! you guys were great!  x x x,was at your gig in scotland you guys were great x x x,neutral
1016559,1,Last day of classes... Freedom is so close I can taste it! Lol ,last day of classes freedom is so close i can taste it lol,neutral
1008082,1,Just gave my mom her mothers day gift. I think she liked it  HAPPY MOTHERS DAY!,just gave my mom her mothers day gift i think she liked it happy mothers day,neutral
471321,0,@ubershmoo i bet he was!! HA i am SO jealous i only saw him live @ Canada's Wonder Land w/Gordon Lightfoot - never met him ,i bet he was ha i am so jealous i only saw him live canadas wonder land wgordon lightfoot never met him,negative
1039514,1,New update online! check it out ,new update online check it out,neutral
88302,0,@cheesescorn it ain't plAying at the doc ,it aint playing at the doc,negative
341396,0,"@NathalieKinders ok i just watcheed!  the last eppy was really sad, 1st ep i was thinking whats the point but it all concluded together ",ok i just watcheed the last eppy was really sad st ep i was thinking whats the point but it all concluded together,negative
478775,0,"@TheDamonic nobody! Make that your 1,999 friend! We are breaking up!!! ",nobody make that your friend we are breaking up,negative
564389,0,@aCageyBee - Neko Case is amazing ~ I've tried to see her a couple of times - both sold out ,neko case is amazing ive tried to see her a couple of times both sold out,negative
720241,1,"had a really emotional day at the Krzmarzick wedding!  Lots of laughing, lots of crying-- both great ",had a really emotional day at the krzmarzick wedding lots of laughing lots of crying both great,neutral
515694,0,@unmarketing Bold is jst a loaner while I figure out my next big move. The carriers don't make it easy 4 us  Thank goodness for @peterpham,bold is jst a loaner while i figure out my next big move the carriers dont make it easy us thank goodness for,negative
231260,1,@Jon_Favreau  Hello sir!  Hope shooting is going along fine. Can't wait till next May ,hello sir hope shooting is going along fine cant wait till next may,neutral
29872,1,@adamjackson are you taking any pics? You much find the naked dude in the Bay to Brakers crowd. ,are you taking any pics you much find the naked dude in the bay to brakers crowd,neutral
914570,1,is house painting today ,is house painting today,neutral
313555,0,@MindMeddlerEd sorry to hear that ,sorry to hear that,negative
887964,1,i love how finals are tomarrow and i legit forgot everything at school. ,i love how finals are tomarrow and i legit forgot everything at school,neutral
232324,1,@Jonasbrothers Your  movie  is amazing   saw it  this afthernoon  loved it ,your movie is amazing saw it this afthernoon loved it,neutral
717783,0,feeln crappy...i think the meds wore off.  lets see if i can tough it out til 5...,feeln crappyi think the meds wore off lets see if i can tough it out til,negative
303960,1,@MayorDorisWolfe Oh now Im smiling. Im sure we are going to have to have a meeting in your office when you get back ,oh now im smiling im sure we are going to have to have a meeting in your office when you get back,neutral
130680,0,@ChronandEcho Your sports editor never got back to me ,your sports editor never got back to me,negative
396974,1,@riskybusinessmb HOLLER AT ME MICHEAL! ,holler at me micheal,neutral
141596,1,@Critter Glad to be back in the fold!    I hope life has been treating you well.,glad to be back in the fold i hope life has been treating you well,neutral
635965,1,Currently on Coastal Chicks Unplugged 2:30est http://tinyurl.com/dnzove with @RachelFerrucci ,currently on coastal chicks unplugged est with,neutral
639386,0,damn.... awoke from a deep sleep....and it's a beautiful day...and I have to be stuck inside at work  sadpants indeed,damn awoke from a deep sleepand its a beautiful dayand i have to be stuck inside at work sadpants indeed,negative
305165,1,@KatMeyer @CarriBugbee I heard that @shannonpaul was considering eating her grasshoppers. ,i heard that was considering eating her grasshoppers,neutral
957885,1,@koryou Logan/Remy ftw  Have you read the fiucs by creedcascade??? They're v.good *nods*,loganremy ftw have you read the fiucs by creedcascade theyre vgood nods,neutral
407328,1,@samcashcash AM SO PSYCHED! ALSO PSYCHED FOR WHEN YOU COME TO THE UK ok i'll stop shouting now...i have a present for you ,am so psyched also psyched for when you come to the uk ok ill stop shouting nowi have a present for you,neutral
887902,1,I'm on the front page today for Juxtapoz .com Reader Art   http://bit.ly/VBn9p,im on the front page today for juxtapoz com reader art,neutral
552520,1,; chillin on the beach with a beauty ,chillin on the beach with a beauty,neutral
414542,0,@Sarafiena Depressed because Bitch won't take me!  Not even with a bag over my head!  I begged her for a mercy-fuck and she said no!  ,depressed because bitch wont take me not even with a bag over my head i begged her for a mercyfuck and she said no,negative
850405,1,@iSinclair you are..secretly ,you aresecretly,neutral
67078,1,@bobbychariot hope the painkillers work! Am watching the Politics Show &amp; wondering why I am lol - not sure what am doing for rest of day ,hope the painkillers work am watching the politics show amp wondering why i am lol not sure what am doing for rest of day,neutral
584815,1,ah a nice cup of tea...........praise the lord   ,ah a nice cup of teapraise the lord,neutral
679894,0,"Did some custom work yesterday. Planted 12.7 acres of beans for a friend. Hoped to finish today, but it's raining. ",did some custom work yesterday planted acres of beans for a friend hoped to finish today but its raining,negative
108804,1,@DanySerrano How many people have ever been in your band? It must be approaching triple figures ,how many people have ever been in your band it must be approaching triple figures,neutral
949009,0,I'm tired. GOOD NIGHT. Not. I have school. ,im tired good night not i have school,negative
196195,1,@featureBlend Thanks for the intro. Great to meet u on twitter ,thanks for the intro great to meet u on twitter,neutral
988424,0,Looonnnnng day of camp and 69 more to go!! Now iM at rehearsal for SNL! Miss'n the mister! ,looonnnnng day of camp and more to go now im at rehearsal for snl missn the mister,negative
891131,0,I miss you Shachar !! ,i miss you shachar,negative
519407,1,@Tialeanne lol wow you are so cool ,lol wow you are so cool,neutral
953838,0,is tired of phonetics and is stressed for the examS which are tomorrow ,is tired of phonetics and is stressed for the exams which are tomorrow,negative
983277,0,is trying to sleep but has this uncomfortable feeling that wont let me ,is trying to sleep but has this uncomfortable feeling that wont let me,negative
825644,1,I have a super nice redneck. ,i have a super nice redneck,neutral
487832,0,@sheb57 nice !! never ceases to amaze me ,nice never ceases to amaze me,negative
193979,1,@exsnohs lucky you!  blonde really is more fun. ,lucky you blonde really is more fun,neutral
895628,0,Im soooo tired but have soooooo much work to do ,im soooo tired but have soooooo much work to do,negative
112419,0,@davidptdf i wish i could go  you guys have to come to Puerto Rico  love youu.,i wish i could go you guys have to come to puerto rico love youu,negative
463980,0,"@tallslacker OK, hold on. I didnt get a pop up on crackberry. I cant access Twitter on it either ",ok hold on i didnt get a pop up on crackberry i cant access twitter on it either,negative
529516,1,"ahh, ive been so tired lately and i wonder why xP i take a nap everywhere i go..  yeee lakers are in the finals and cavs are out. ",ahh ive been so tired lately and i wonder why xp i take a nap everywhere i go yeee lakers are in the finals and cavs are out,neutral
22103,1,"@_LC i love you in all kinds of ways, and i love you in all kinds of social networking. ",i love you in all kinds of ways and i love you in all kinds of social networking,neutral
994891,0,It's official!  No Atlanta for me this weekend! Instead I'm going to go babysit my &quot;5 little sisters&quot;...,its official no atlanta for me this weekend instead im going to go babysit my quot little sistersquot,negative
977187,1,leaving home at 3:15 a.m. to catch a plane to Sydney ,leaving home at am to catch a plane to sydney,neutral
280639,1,"@Louise_Lloyd Hey there, did your sub order his #chastity belt? Can't wait to hear how he likes it (or not!) ",hey there did your sub order his belt cant wait to hear how he likes it or not,neutral
388419,1,@ratties Hi   I can't believe the G is empty.,hi i cant believe the g is empty,neutral
505959,1,@yelyahwilliams you put on bad ass shows miss ,you put on bad ass shows miss,neutral
766269,0,heading to work    ...time to leave egypt for the promised land....i pray ,heading to work time to leave egypt for the promised landi pray,negative
802344,1,"I failed @ d test. Lil bit dissapointed, but it's ok. Life must go on ",i failed d test lil bit dissapointed but its ok life must go on,neutral
554569,1,@wittyaI could bring you mine on break  lol,could bring you mine on break lol,neutral
245746,1,@iamfrances hehe ,hehe,neutral
680776,1,@catawu The split was a very long time ago.  http://twitter.com/catawu/status/2063063351,the split was a very long time ago,neutral
947153,1,just drank some coffeeee. I'm awake nooooow! ,just drank some coffeeee im awake nooooow,neutral
255435,0,@kevin_anr_shine on mobile web... wont let me dm  !!!!,on mobile web wont let me dm,negative
787973,0,@faridahisfairy thanks dear. but somehow i feel like i am already lost ,thanks dear but somehow i feel like i am already lost,negative
510875,1,"@zapamna xD .. thx  .. this guy is luca till, thatz her ex or not?",xd thx this guy is luca till thatz her ex or not,neutral
893344,0,Iam not in the krew ,iam not in the krew,negative
409647,1,"@sarahhh3 ill call you on my home phone to your home phone    after dinner tho! coz im almost ready to eat, is that ok? xx",ill call you on my home phone to your home phone after dinner tho coz im almost ready to eat is that ok xx,neutral
61544,1,@bibendum_iwa The Appliance Generation ã?§ã?ã?­ ,the appliance generation,neutral
953164,1,@KittyKat_1988 Welcome back ,welcome back,neutral
563766,1,@xxangella Yeaaaaahhhh tonight.......Can't wait! ,yeaaaaahhhh tonightcant wait,neutral
375086,1,@Miyukiko YOU LOVE IT LOL ,you love it lol,neutral
145346,0,@DaGspot ROTF @ puppies.  I want puppies!  ,rotf puppies i want puppies,negative
236322,0,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx,poor john this is what happens when you play with fruit and a microwave seriously though have you seen a doctor xxx,negative
105107,1,@danawhiteblog wish I landed in NYC... The gym looks awesome.. Just about ready for Grand Opening ,wish i landed in nyc the gym looks awesome just about ready for grand opening,neutral
311201,1,@mileycyrus i will totally vote for you if you reply to me with something nice  plus i will get all my friends to vote! its up to u xx ily,i will totally vote for you if you reply to me with something nice plus i will get all my friends to vote its up to u xx ily,neutral
773040,0,http://twitpic.com/65xps - What happened baby?you're sleeping while you were studying?? Ibund miss you here  can't wait for tomorrow w ...,what happened babyyoure sleeping while you were studying ibund miss you here cant wait for tomorrow w,negative
941057,1,is enjoying eurovision ,is enjoying eurovision,neutral
989854,0,Just finished death note. *blown face* ,just finished death note blown face,negative
238813,0,@jville10sdude I am. Why can't I get a profile pic to upload? It just shows as a big x. ,i am why cant i get a profile pic to upload it just shows as a big x,negative
354189,0,"@NixCafe yeah, &quot;crap&quot; really sums that up ",yeah quotcrapquot really sums that up,negative
112563,1,@davidyell cool  there are some other ways of using the docs which some find better: http://bit.ly/DhOtB,cool there are some other ways of using the docs which some find better,neutral
363047,0,"@mileycyrus  what happened? idk why, but i sense it has to do with justin?",what happened idk why but i sense it has to do with justin,negative
116055,0,"@ddlovato suspense, suspense. what to do during the mean time? study  did u get a tan in south america? last time i went i got bad bites!",suspense suspense what to do during the mean time study did u get a tan in south america last time i went i got bad bites,negative
552787,0,at home and trying out my new ebay purchase - looks like another disappointment ,at home and trying out my new ebay purchase looks like another disappointment,negative
324727,0,@MMM nice facility.. *hope my country has the similar one soon ,nice facility hope my country has the similar one soon,negative
683228,0,djing rooftop pool party in winter clothes cuz of my bad sunburn  lolol,djing rooftop pool party in winter clothes cuz of my bad sunburn lolol,negative
178480,0,"@guykawasaki man, this is scary. I think I do half of them  This was actually very good, passed to wife so we're careful.",man this is scary i think i do half of them this was actually very good passed to wife so were careful,negative
887705,1,I'm off now night people  xxxx,im off now night people xxxx,neutral
933620,1,it's an early day today. Burning a couple CD's for the road today. Getting ready for a great day! Where's my caffeine? ,its an early day today burning a couple cds for the road today getting ready for a great day wheres my caffeine,neutral
83678,0,@chinaealexander So sad indeed.    Where are you going?,so sad indeed where are you going,negative
881131,1,i hear nerds are the way to go.. so im going nerd hunting today ,i hear nerds are the way to go so im going nerd hunting today,neutral
566464,1,@yelyahwilliams You should wake up and then come and play in the UK! ,you should wake up and then come and play in the uk,neutral
306732,1,"@Medros Yay! It's the one I voted for, I liked it the best. ",yay its the one i voted for i liked it the best,neutral
96346,0,@CriterionGames does no xbox live meen no Big Surf Island again!? I NEED to do some single player stuff ,does no xbox live meen no big surf island again i need to do some single player stuff,negative
65698,0,@brewergnome your blog not working!  ,your blog not working,negative
967008,0,is finally getting his oil changed in his car and found out that his battery needs to be changed too!!! Booo on car maintenance ,is finally getting his oil changed in his car and found out that his battery needs to be changed too booo on car maintenance,negative
906847,0,is anxious about something - don't know what  i hate this feeling!,is anxious about something dont know what i hate this feeling,negative
836838,1,I just relized that I am REALLY hungry!! Mabey we will order room service or go to a resturant or something ,i just relized that i am really hungry mabey we will order room service or go to a resturant or something,neutral
937646,1,"I'z awake, runnin' around!  come watch! http://www.ustream.tv/channel/hamsterhammy",iz awake runnin around come watch,neutral
185164,0,@EmiB Ah!  I could have sent it to you ,ah i could have sent it to you,negative
631586,0,"Columbia.... Once again. Tony Martin - unbelieveble talent, who once again showed his abilities... Peter was strong, not not enough... ",columbia once again tony martin unbelieveble talent who once again showed his abilities peter was strong not not enough,negative
566015,0,"Awwws, I miss my big sister emily!  daily phone calls with her make me cry",awwws i miss my big sister emily daily phone calls with her make me cry,negative
725350,1,had sooooo much fun at bjs! lots of laughs and good times ,had sooooo much fun at bjs lots of laughs and good times,neutral
649258,1,eh. getting ready for school... yuck. stalling ,eh getting ready for school yuck stalling,neutral
56978,1,@BarryH2k lol.. welcome  hows u 2day?,lol welcome hows u day,neutral
262517,1,@kissability Not too drunk it seems ... not enough typos ,not too drunk it seems not enough typos,neutral
953972,0,Just got back from seeing the movie &quot;Up&quot; with @alphacat1. I don't like movies that make u think of losing someone close to you  I cried,just got back from seeing the movie quotupquot with i dont like movies that make u think of losing someone close to you i cried,negative
771486,0,Goodmorning..today is VERY gloomy ,goodmorningtoday is very gloomy,negative
832425,1,Hows Ma TwitterFam Livin? Whats Good Wit Everyone!? Get At Me! ,hows ma twitterfam livin whats good wit everyone get at me,neutral
465048,1,@rochelledancel  My mom was visiting so I wasn't at the computer much!  ,my mom was visiting so i wasnt at the computer much,neutral
479783,1,@WesleyPryce Yeah you could do that. You'd be good at it ,yeah you could do that youd be good at it,neutral
608370,0,Anywaays. I finally have a life again. My internship is over  But overall it was an the most amazing experience I have ever had.,anywaays i finally have a life again my internship is over but overall it was an the most amazing experience i have ever had,negative
991810,1,Loving the rain!!  &lt;3,loving the rain lt,neutral
209569,1,"@jaketaustinfans Keep up the amazing work, and keep promoting your idol, who deserve all the support of the fans ",keep up the amazing work and keep promoting your idol who deserve all the support of the fans,neutral
741612,1,had a kick ass gig with S.A. last nite then partied hard till 5 in the morning..slept all day long ,had a kick ass gig with sa last nite then partied hard till in the morningslept all day long,neutral
397369,0,@rklarsson english. we ended up watching Animal House. first few seconds were scary enough for me. i'm a big wuss ,english we ended up watching animal house first few seconds were scary enough for me im a big wuss,negative
644154,0,dreading giving a presentation tomorrow ,dreading giving a presentation tomorrow,negative
564228,1,@abisignorelli @kirstysmac I'm going! Enough pressure already! ,im going enough pressure already,neutral
957015,0,It is still Monday!  Going slow already.......,it is still monday going slow already,negative
457782,1,"@sunnymchao Yeah an album is inevitible! tweet ya soon, enjoy ya munchies ",yeah an album is inevitible tweet ya soon enjoy ya munchies,neutral
277800,1,@Lizzygoats can't wait! ,cant wait,neutral
821056,0,"@HappyCassie LOLOL very true actually. i wish there was a site for canada to see a map of sex offenders, but there isn't ",lolol very true actually i wish there was a site for canada to see a map of sex offenders but there isnt,negative
680502,1,"@CaseyBrianne hey this is Aly, i made a twitter for the seattle street team ",hey this is aly i made a twitter for the seattle street team,neutral
681734,0,Genomics can be frustrating at times  Damn those SNPs...why can't everyone be the same..?,genomics can be frustrating at times damn those snpswhy cant everyone be the same,negative
